@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.595153042	4.610374036	4.54911981	4.074394129	4.754548489	4.555523247	4.525283362	4.568208407	4.530750844	4.727676308	4.582769187	4.606220848	4.172206362	4.736435488	4.548283011	4.621555212	4.552950464	4.596237404	-0.08753817
4.625584476	4.60558381	4.621616217	4.116407658	4.771782828	4.580006968	4.56117796	4.584143478	4.549494343	4.724169962	4.621979021	4.624086503	4.190871482	4.783336939	4.576663824	4.624086503	4.531509427	4.593084555	-0.059745652
4.620107275	4.657112471	4.596009724	4.069134584	4.763141979	4.576511928	4.545999303	4.580648439	4.55768292	4.766190789	4.619192993	4.650161832	4.222367248	4.769929111	4.557686747	4.648056568	4.57597297	4.628907047	-0.088263943
4.61340311	4.570583113	4.553775995	4.11217862	4.734507305	4.536681562	4.531279063	4.534524063	4.533443566	4.775163101	4.633224879	4.641901723	4.253567655	4.760883944	4.587534481	4.645136227	4.574912397	4.621169939	-0.10737766
4.619728616	4.540017529	4.60570033	4.095547201	4.775157796	4.562394594	4.530271918	4.547532325	4.516025102	4.783481302	4.678014859	4.647905058	4.264039062	4.829134315	4.606673591	4.658762928	4.57547522	4.635823637	-0.120902897
4.59265092	4.513970611	4.555146525	4.002407252	4.772754614	4.536934988	4.500607383	4.493858201	4.497238486	4.738568625	4.618838169	4.605592942	4.169668626	4.826957133	4.577422065	4.617741076	4.542534806	4.605592942	-0.096056929
4.602379295	4.638204022	4.573600331	3.99370735	4.819221372	4.543968533	4.518953635	4.521153855	4.521153855	4.729439377	4.597142299	4.609131543	4.071217879	4.797214729	4.563694364	4.603699699	4.529088835	4.602609781	-0.073793053
4.624701451	4.544328656	4.576010292	4.00041512	4.808671813	4.583260453	4.522635832	4.536789579	4.536789579	4.739663302	4.606539601	4.614119497	4.032141174	4.805034018	4.576752512	4.611959669	4.541421202	4.615197664	-0.07517009
4.624804482	4.546332866	4.557016729	3.940555037	4.778245589	4.562316158	4.518008533	4.525713579	4.533359711	4.738724891	4.610330728	4.589621541	3.964585786	4.800353585	4.578547231	4.598393527	4.52713671	4.609251397	-0.068303573
4.652793523	4.587997569	4.570334772	3.93422953	4.798914255	4.552354383	4.516500461	4.5231157	4.526406981	4.732502635	4.629381046	4.589180086	3.954176299	4.80117525	4.569022629	4.606762957	4.532152093	4.589180086	-0.074894466
4.617411927	4.524782048	4.536706309	3.908232339	4.770141546	4.535628142	4.50495761	4.50495761	4.506069339	4.729451974	4.645729635	4.62854339	3.989178279	4.818420299	4.591011391	4.619838221	4.53669417	4.587631107	-0.09723958
4.6070834	4.551168215	4.531812772	3.86966754	4.794761515	4.553295876	4.490809799	4.523088617	4.517597115	4.706745283	4.628111201	4.590826181	3.905469802	4.800697689	4.57278736	4.591942875	4.536883098	4.585223925	-0.087649726
4.613009276	4.618997318	4.501960273	3.863233483	4.783752551	4.508649261	4.48276149	4.508649261	4.530628168	4.701200595	4.610466172	4.568096401	3.840183262	4.80795595	4.546218729	4.586155582	4.527416765	4.592844571	-0.084195309
4.593338788	4.494863564	4.48013242	3.827259138	4.814645792	4.554892495	4.474408305	4.458204247	4.531311552	4.682720208	4.608690646	4.572932646	3.836780582	4.855482115	4.561490874	4.578604811	4.516777543	4.592088161	-0.08938142
4.57756622	4.499157851	4.484526189	3.813801472	4.825200791	4.501389995	4.46737311	4.470827345	4.524531524	4.714955852	4.645371877	4.598851861	3.913801891	4.90380552	4.658587928	4.616123448	4.560977512	4.636463132	-0.138423224
4.559815824	4.467847334	4.424489635	3.80852525	4.787967733	4.499452674	4.43757727	4.443470039	4.479249967	4.712923941	4.672459153	4.597148535	3.938303949	4.902720172	4.620930868	4.63377401	4.580157835	4.647599115	-0.177460829
4.54763784	4.455503947	4.394370475	3.736442478	4.768445686	4.488668793	4.422403999	4.430782264	4.447331105	4.665280514	4.608895795	4.51277322	3.820902364	4.849062992	4.569860679	4.586607482	4.542964193	4.606572914	-0.151068967
4.577785041	4.470481334	4.449671335	3.720848552	4.742306076	4.484117909	4.420030754	4.446160506	4.484117909	4.683859936	4.60966862	4.518085442	3.750633536	4.875527355	4.580063142	4.586054772	4.553264949	4.629311077	-0.158829743
4.562263033	4.495355668	4.456670526	3.723281229	4.817050893	4.489759683	4.400603368	4.42004505	4.470495631	4.689190368	4.634352068	4.513463878	3.784043291	4.893154364	4.602276008	4.564311781	4.575135699	4.633224037	-0.149091831
4.567616585	4.489907601	4.421395614	3.650806508	4.761467135	4.521936843	4.405647257	4.424994898	4.480888374	4.65090284	4.609366814	4.487249623	3.754225777	4.853712573	4.569520906	4.528021175	4.543637108	4.595883464	-0.113863228
4.56231971	4.463663647	4.421304373	3.728157192	4.751057659	4.49429565	4.403111027	4.424903657	4.528346167	4.62364362	4.598764024	4.469136752	3.775989571	4.836477802	4.55625203	4.504657939	4.524908779	4.574372571	-0.084556212
4.582994796	4.549727695	4.414079899	3.881634016	4.789227241	4.529438691	4.432076785	4.46367684	4.49876816	4.615611799	4.603890833	4.453840346	3.907523038	4.803391596	4.522418022	4.501265647	4.528215139	4.55783006	-0.068000507
4.579988515	4.549793613	4.472917135	3.924087713	4.773359908	4.493256819	4.450988962	4.493256819	4.518658516	4.611630396	4.605274442	4.463970397	3.976931422	4.796237266	4.523370279	4.510601679	4.540523359	4.555155021	-0.060780259
4.577831574	4.513087482	4.498730526	3.929895509	4.731835422	4.526159564	4.453216414	4.489791919	4.526159564	4.581417752	4.584600779	4.452279308	3.961011282	4.722887795	4.507554988	4.484405807	4.51439652	4.530180388	-0.037027121
4.590415308	4.600516404	4.467415643	4.114505949	4.768497774	4.563664741	4.47542026	4.514509547	4.559485007	4.585374391	4.573690775	4.470227793	4.093377776	4.761162862	4.508582291	4.507441389	4.519920281	4.562949533	-0.034301632
4.579957984	4.551875015	4.480845713	4.177565075	4.660710499	4.522980549	4.46716249	4.528394747	4.542335992	4.604023922	4.610373149	4.501254997	4.206489069	4.752700135	4.522210362	4.531384738	4.556188715	4.580392317	-0.058498134
