@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.636589504	4.641427443	4.518321385	4.040426439	4.710420314	4.556870055	4.543120499	4.561062933	4.544184895	4.748350944	4.61082753	4.643433004	4.220110279	4.858580067	4.625575387	4.650048243	4.575940271	4.609684019	-0.138298624
4.653369624	4.530309532	4.509532404	4.027746933	4.718207144	4.588129103	4.561212364	4.565400851	4.532471695	4.74219503	4.596269434	4.631202563	4.186782487	4.842986153	4.596269434	4.637825104	4.567180705	4.608805211	-0.12388255
4.642989772	4.634179143	4.528490812	4.03571622	4.74571524	4.611303953	4.563921249	4.574414525	4.584798834	4.727676308	4.582769187	4.606220848	4.172206362	4.736435488	4.548283011	4.621555212	4.552950464	4.596237404	-0.087614795
4.633011189	4.625113813	4.571156706	4.083423613	4.650555498	4.624122241	4.590836264	4.58363088	4.591861379	4.724169962	4.621979021	4.624086503	4.190871482	4.783336939	4.576663824	4.624086503	4.531509427	4.593084555	-0.059225726
4.656888639	4.705405616	4.569007772	4.084282531	4.690726454	4.592732454	4.583515799	4.577323829	4.602874529	4.766190789	4.619192993	4.650161832	4.222367248	4.769929111	4.557686747	4.648056568	4.57597297	4.628907047	-0.088487775
4.652693516	4.666999912	4.560165246	4.094997115	4.603470982	4.584112252	4.579988535	4.561218432	4.570647522	4.775163101	4.633224879	4.641901723	4.253567655	4.760883944	4.587534481	4.645136227	4.574912397	4.621169939	-0.106271041
4.640796053	4.662011892	4.565938062	4.115901818	4.690235779	4.600014668	4.578464322	4.559615596	4.557499193	4.783481302	4.678014859	4.647905058	4.264039062	4.829134315	4.606673591	4.658762928	4.57547522	4.635823637	-0.120515666
4.631591592	4.631591592	4.559221765	4.054368406	4.695392378	4.644293277	4.575993647	4.548594673	4.567642867	4.738568625	4.618838169	4.605592942	4.169668626	4.826957133	4.577422065	4.617741076	4.542534806	4.605592942	-0.096218983
4.665731446	4.580446887	4.563745038	4.047642357	4.719398347	4.602965751	4.572130831	4.530569176	4.577336465	4.729439377	4.597142299	4.609131543	4.071217879	4.797214729	4.563694364	4.603699699	4.529088835	4.602609781	-0.074219255
4.683276746	4.677658754	4.568640016	4.024093362	4.749214848	4.603623007	4.570732067	4.549611958	4.574903085	4.739663302	4.606539601	4.614119497	4.032141174	4.805034018	4.576752512	4.611959669	4.541421202	4.615197664	-0.075237256
4.664727872	4.627794617	4.552772289	3.954255907	4.72759515	4.565497805	4.57284692	4.562331576	4.565497805	4.738724891	4.610330728	4.589621541	3.964585786	4.800353585	4.578547231	4.598393527	4.52713671	4.609251397	-0.068288156
