@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.644771765	4.532980359	4.512338671	4.020361013	4.681585739	4.562643551	4.532980359	4.566810224	4.598526437	4.738568625	4.618838169	4.605592942	4.169668626	4.826957133	4.577422065	4.617741076	4.542534806	4.605592942	-0.105402405
4.657266986	4.578970449	4.518410258	3.924250646	4.594316019	4.552859305	4.535783117	4.562338049	4.55602888	4.729439377	4.597142299	4.609131543	4.071217879	4.797214729	4.563694364	4.603699699	4.529088835	4.602609781	-0.079827931
4.662507692	4.544605828	4.533853036	3.854662067	4.635531104	4.553125581	4.547809247	4.546742581	4.565770639	4.739663302	4.606539601	4.614119497	4.032141174	4.805034018	4.576752512	4.611959669	4.541421202	4.615197664	-0.078106633
4.667639837	4.565113522	4.502390264	3.772875439	4.64467232	4.514592301	4.53855859	4.535324085	4.55669242	4.738724891	4.610330728	4.589621541	3.964585786	4.800353585	4.578547231	4.598393527	4.52713671	4.609251397	-0.073927312
4.665878563	4.559672739	4.499774598	3.759519339	4.634988076	4.52087477	4.535059405	4.538304405	4.533975394	4.732502635	4.629381046	4.589180086	3.954176299	4.80117525	4.569022629	4.606762957	4.532152093	4.589180086	-0.077135396
4.644788938	4.529531612	4.485325519	3.777380117	4.594407914	4.528449946	4.519754239	4.540284403	4.529531612	4.729451974	4.645729635	4.62854339	3.989178279	4.818420299	4.591011391	4.619838221	4.53669417	4.587631107	-0.101176282
4.614070188	4.516967358	4.48578443	3.712594542	4.602058032	4.50038323	4.509262311	4.531121105	4.533280933	4.706745283	4.628111201	4.590826181	3.905469802	4.800697689	4.57278736	4.591942875	4.536883098	4.585223925	-0.092675095
4.602966007	4.562899015	4.482157251	3.618437406	4.567083121	4.535267076	4.502405411	4.54385082	4.547050822	4.701200595	4.610466172	4.568096401	3.840183262	4.80795595	4.546218729	4.586155582	4.527416765	4.592844571	-0.088214464
4.5883337	4.516421119	4.485238191	3.608864067	4.5780772	4.477288121	4.510923579	4.546661004	4.551966056	4.682720208	4.608690646	4.572932646	3.836780582	4.855482115	4.561490874	4.578604811	4.516777543	4.592088161	-0.09336662
4.584278575	4.557389675	4.427744104	3.647368556	4.625263822	4.505765309	4.475510901	4.525438075	4.53191059	4.714955852	4.645371877	4.598851861	3.913801891	4.90380552	4.658587928	4.616123448	4.560977512	4.636463132	-0.144031353
4.538642218	4.521400412	4.407549851	3.668288582	4.572258829	4.481483805	4.446957936	4.534359557	4.508271121	4.712923941	4.672459153	4.597148535	3.938303949	4.902720172	4.620930868	4.63377401	4.580157835	4.647599115	-0.177491998
4.512067254	4.492110938	4.359379097	3.569642146	4.518631829	4.501029614	4.417744512	4.528398591	4.512067254	4.665280514	4.608895795	4.51277322	3.820902364	4.849062992	4.569860679	4.586607482	4.542964193	4.606572914	-0.152116168
4.52347079	4.546016028	4.348289802	3.463201856	4.592680793	4.493716529	4.419436454	4.52347079	4.511455353	4.683859936	4.60966862	4.518085442	3.750633536	4.875527355	4.580063142	4.586054772	4.553264949	4.629311077	-0.158219948
4.513055245	4.523960479	4.352855606	3.502550224	4.615120865	4.462454232	4.391977314	4.511958152	4.49869829	4.689190368	4.634352068	4.513463878	3.784043291	4.893154364	4.602276008	4.564311781	4.575135699	4.633224037	-0.149091831
4.514299054	4.505498117	4.347842222	3.511693705	4.571761669	4.4451497	4.395831227	4.529516739	4.506602479	4.65090284	4.609366814	4.487249623	3.754225777	4.853712573	4.569520906	4.528021175	4.543637108	4.595883464	-0.113863228
4.528346167	4.48981636	4.366970022	3.546796712	4.645409001	4.508716311	4.399432298	4.541221881	4.499866695	4.62364362	4.598764024	4.469136752	3.775989571	4.836477802	4.55625203	4.504657939	4.524908779	4.574372571	-0.084556212
4.540168408	4.514221006	4.373308347	3.751924472	4.660675111	4.471709012	4.414079899	4.539100602	4.512028023	4.615611799	4.603890833	4.453840346	3.907523038	4.803391596	4.522418022	4.501265647	4.528215139	4.55783006	-0.068000507
4.549793613	4.508795422	4.389634786	3.89602976	4.763164407	4.542366523	4.423784446	4.540234326	4.509896138	4.611630396	4.605274442	4.463970397	3.976931422	4.796237266	4.523370279	4.510601679	4.540523359	4.555155021	-0.060780259
4.551801994	4.528321727	4.398178602	3.875391606	4.718531456	4.481904555	4.432039152	4.534780307	4.517463857	4.581417752	4.584600779	4.452279308	3.961011282	4.722887795	4.507554988	4.484405807	4.51439652	4.530180388	-0.037027121
4.553182465	4.598504331	4.422807309	4.014938353	4.721532621	4.519971057	4.458188358	4.575069738	4.546839949	4.585374391	4.573690775	4.470227793	4.093377776	4.761162862	4.508582291	4.507441389	4.519920281	4.562949533	-0.034301632
4.532705099	4.510965112	4.414115286	4.130460606	4.769093877	4.522980549	4.447451707	4.567573925	4.544463652	4.604023922	4.610373149	4.501254997	4.206489069	4.752700135	4.522210362	4.531384738	4.556188715	4.580392317	-0.058498134
4.527312492	4.534851569	4.429729461	4.188242289	4.722167785	4.498801789	4.459091523	4.568610049	4.52947232	4.590028368	4.587893895	4.468908214	4.263949692	4.669907047	4.523925013	4.531866064	4.534123401	4.571738455	-0.048759665
4.528260341	4.493091882	4.436722734	4.268269069	4.641473315	4.562233885	4.471609993	4.552794905	4.540069389	4.616849875	4.613670222	4.513251474	4.319598351	4.739207967	4.562488666	4.55913108	4.55463669	4.583495519	-0.068278841
4.515838994	4.442151278	4.444501455	4.25227182	4.62936282	4.507057379	4.469995304	4.537461458	4.518022401	4.561552793	4.533073322	4.477090687	4.320979607	4.643421379	4.536401112	4.519650302	4.503758934	4.533073322	-0.03376363
4.536925719	4.484166231	4.44855075	4.365677529	4.603202557	4.548634208	4.493155056	4.56542369	4.54226476	4.562723183	4.556373956	4.483734772	4.386710796	4.671558667	4.504074456	4.517407987	4.522911578	4.540322247	-0.0109194
4.549900733	4.574954236	4.512201061	4.398389274	4.643672155	4.492244745	4.52961173	4.593340862	4.560416077	4.589343466	4.594479584	4.531033362	4.422757392	4.676097343	4.563259566	4.563259566	4.586249085	4.587281609	-0.013358833
4.558181833	4.63774063	4.522978197	4.490984294	4.702400151	4.562365939	4.540201443	4.595223104	4.573782773	4.560056181	4.564162963	4.519105577	4.467417327	4.658914119	4.557996448	4.541364048	4.552828478	4.559026845	0.016817785
4.589074556	4.489793086	4.548633586	4.550747752	4.705049272	4.625006565	4.556013693	4.60720194	4.576804463	4.553748727	4.530121537	4.518621149	4.48765231	4.640252361	4.554763441	4.538403158	4.548659658	4.54251839	0.036341572
4.602485695	4.586307384	4.575030996	4.435887419	4.677810865	4.625292831	4.568826219	4.598465589	4.588344045	4.547656659	4.53554753	4.52534336	4.395176265	4.597544753	4.543636553	4.52534336	4.536562243	4.521232357	0.054829036
4.63200054	4.554065315	4.600346068	4.493309106	4.652242195	4.614318351	4.607356612	4.611340681	4.585155902	4.518347233	4.489272503	4.509414171	4.433847969	4.557111776	4.527201201	4.508416664	4.50140612	4.49434608	0.098939948
4.607268796	4.629963406	4.599252721	4.574811586	4.615221125	4.642566578	4.600258252	4.600258252	4.597238622	4.557002488	4.55500847	4.549002446	4.540937886	4.571832221	4.55500847	4.551008464	4.547997925	4.54194952	0.052260327
4.586111394	4.605294213	4.597262041	4.605294213	4.509884028	4.613262383	4.609286234	4.60329221	4.609286234	4.528831004	4.522727222	4.537917387	4.541929429	4.487417219	4.5548585	4.542929929	4.537917387	4.541929429	0.062364284
4.608251577	4.538047318	4.624077822	4.577884871	4.52621286	4.605256068	4.624077822	4.596215323	4.623095986	4.496275098	4.50130276	4.519195882	4.527046756	4.448794559	4.506305272	4.511282883	4.510289341	4.510289341	0.100948798
4.612408272	4.581139965	4.635961863	4.717868087	4.540360661	4.597400486	4.638867434	4.601424636	4.631100405	4.467334631	4.496922588	4.494977062	4.599363394	4.429594303	4.472327153	4.492051658	4.488137759	4.487156886	0.137097526
4.625363545	4.636090122	4.682521959	4.759997271	4.556370673	4.654351082	4.672284549	4.63025353	4.647662093	4.47046397	4.483103905	4.510737869	4.609970626	4.415145695	4.474370225	4.493675844	4.484069622	4.478261281	0.156858439
4.630950969	4.676673219	4.685018191	4.786771099	4.558191615	4.620171835	4.658823989	4.616223163	4.643541935	4.471897388	4.481634564	4.516859529	4.613104725	4.381857056	4.469938524	4.492237073	4.472875384	4.488394609	0.155147326
4.647715435	4.7135714	4.67420705	4.761762941	4.554320964	4.603612256	4.650587624	4.605614259	4.621487608	4.529289826	4.529289826	4.553202969	4.576557604	4.411264748	4.512695985	4.530257412	4.521515249	4.535081348	0.108791623
4.585119469	4.656965409	4.663591084	4.517583262	4.540250179	4.582053549	4.605322176	4.615272507	4.630014789	4.537457116	4.546452679	4.571023939	4.499600933	4.391804363	4.55635375	4.557338486	4.561267764	4.571023939	0.063857039
4.612306164	4.58614773	4.649347435	4.556140306	4.436911898	4.582061923	4.626113089	4.615280881	4.630023162	4.519631948	4.502416333	4.53457991	4.527631991	4.373979195	4.548332582	4.542461724	4.536556195	4.552227427	0.08169058
4.649599001	4.641914044	4.647683291	4.506866142	4.474333829	4.610569657	4.617510686	4.622439232	4.631249862	4.525224186	4.519295315	4.524238479	4.452706461	4.362994986	4.532097066	4.524238479	4.528175492	4.536977505	0.095246541
4.647542493	4.621314666	4.647542493	4.490030466	4.482143101	4.646583261	4.617369888	4.611423389	4.614401059	4.509703002	4.497856861	4.494873269	4.44378964	4.323645328	4.526248391	4.506754597	4.508721166	4.507738365	0.11456007
