@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.464867859	4.740766492	4.515017642	3.542846452	4.515017642	4.472836028	4.485230553	4.511751444	4.516104008	4.665280514	4.608895795	4.51277322	3.820902364	4.849062992	4.569860679	4.586607482	4.542964193	4.606572914	-0.158996552
4.423467552	4.690249272	4.534566964	3.621489947	4.544177289	4.534566964	4.498517184	4.515064721	4.534566964	4.683859936	4.60966862	4.518085442	3.750633536	4.875527355	4.580063142	4.586054772	4.553264949	4.629311077	-0.158996552
4.49312103	4.655863649	4.51743162	3.55534841	4.595120198	4.485260238	4.465908467	4.527208993	4.522875291	4.689190368	4.634352068	4.513463878	3.784043291	4.893154364	4.602276008	4.564311781	4.575135699	4.633224037	-0.149091831
4.497733242	4.337439007	4.517579538	3.544001948	4.627079944	4.484280124	4.46720515	4.532747759	4.567616585	4.65090284	4.609366814	4.487249623	3.754225777	4.853712573	4.569520906	4.528021175	4.543637108	4.595883464	-0.113863228
4.53694837	4.534804747	4.517488297	3.653309302	4.600214669	4.481928995	4.463663647	4.516395997	4.539087409	4.62364362	4.598764024	4.469136752	3.775989571	4.836477802	4.55625203	4.504657939	4.524908779	4.574372571	-0.084556212
4.57064896	4.411655655	4.512028023	3.811167305	4.548670053	4.499879889	4.469420681	4.542300605	4.536961564	4.615611799	4.603890833	4.453840346	3.907523038	4.803391596	4.522418022	4.501265647	4.528215139	4.55783006	-0.068000507
4.534883858	4.4694866	4.527344781	3.92999906	4.551905546	4.487648279	4.487648279	4.534883858	4.546617326	4.611630396	4.605274442	4.463970397	3.976931422	4.796237266	4.523370279	4.510601679	4.540523359	4.555155021	-0.060780259
4.510892091	4.481904555	4.522907528	3.877464146	4.705952674	4.507589942	4.493153267	4.535852693	4.523992716	4.581417752	4.584600779	4.452279308	3.961011282	4.722887795	4.507554988	4.484405807	4.51439652	4.530180388	-0.037027121
4.50016843	4.44770486	4.555287729	4.109591934	4.682489987	4.526485738	4.497943735	4.548958594	4.547899833	4.585374391	4.573690775	4.470227793	4.093377776	4.761162862	4.508582291	4.507441389	4.519920281	4.562949533	-0.034301632
4.521894183	4.469456069	4.526232584	4.213713589	4.69694298	4.540203795	4.510965112	4.538067042	4.543400388	4.604023922	4.610373149	4.501254997	4.206489069	4.752700135	4.522210362	4.531384738	4.556188715	4.580392317	-0.058498134
4.520804877	4.689615182	4.538065284	4.194293744	4.468308178	4.542334233	4.508763133	4.565493163	4.585071326	4.590028368	4.587893895	4.468908214	4.263949692	4.669907047	4.523925013	4.531866064	4.534123401	4.571738455	-0.048759665
4.535791307	4.71936253	4.528260341	4.262651077	4.726473671	4.535791307	4.511929004	4.554900169	4.559097447	4.616849875	4.613670222	4.513251474	4.319598351	4.739207967	4.562488666	4.55913108	4.55463669	4.583495519	-0.068278841
4.552323727	4.714421072	4.480240129	4.298145047	4.453847318	4.501529449	4.499309692	4.549157498	4.513650809	4.561552793	4.533073322	4.477090687	4.320979607	4.643421379	4.536401112	4.519650302	4.503758934	4.533073322	-0.03376363
4.545454555	4.617133131	4.493155056	4.312174881	4.339936082	4.583980923	4.51089388	4.576805085	4.551803783	4.562723183	4.556373956	4.483734772	4.386710796	4.671558667	4.504074456	4.517407987	4.522911578	4.540322247	-0.0109194
4.586230624	4.555172227	4.512201061	4.374741625	4.552012666	4.655155535	4.549900733	4.599395371	4.537134602	4.589343466	4.594479584	4.531033362	4.422757392	4.676097343	4.563259566	4.563259566	4.586249085	4.587281609	-0.013358833
