@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.466778044	4.406537964	4.461636645	4.248749594	4.552249775	4.414134311	4.393379879	4.445004245	4.418449312	4.758586032	4.635173819	4.630204865	4.398619807	4.901248663	4.63144942	4.690609699	4.585639884	4.675252043	-0.357509578
4.502961837	4.471566854	4.481802358	3.992468495	4.731871385	4.435960999	4.40894693	4.466409545	4.445510143	4.704085179	4.626399073	4.59784344	4.388458705	4.831510767	4.592792924	4.667172107	4.617794226	4.660096606	-0.328548929
4.516216924	4.492382628	4.492382628	4.098409028	4.647537828	4.429116329	4.418351962	4.47821235	4.451351231	4.710981691	4.577762847	4.604891514	4.397439293	4.854447165	4.607321649	4.66851721	4.597565474	4.659342834	-0.303511228
4.506426962	4.519228713	4.512355833	4.004808901	4.641567565	4.432395224	4.421665507	4.458726392	4.437717216	4.695604434	4.55520331	4.60888346	4.330833517	4.841965842	4.558873039	4.638633937	4.564959485	4.6363766	-0.261077013
4.509262254	4.523042	4.482138542	4.009279517	4.6530236	4.440552509	4.441613517	4.469843306	4.457395012	4.719402073	4.571556262	4.614611196	4.265069875	4.865166034	4.565593215	4.642687155	4.576301229	4.627061837	-0.244417368
4.509419404	4.52527702	4.487196267	4.027153082	4.556257233	4.470718036	4.431538859	4.460279528	4.443347907	4.731547183	4.578068999	4.629656367	4.190674916	4.856591604	4.588601571	4.637447169	4.569799607	4.61615785	-0.232168025
4.53395176	4.518094143	4.448815802	4.032586327	4.64019684	4.470003035	4.447744565	4.448815802	4.443448103	4.748350944	4.61082753	4.643433004	4.220110279	4.858580067	4.625575387	4.650048243	4.575940271	4.609684019	-0.22726428
4.519029716	4.49994325	4.488724366	4.001548493	4.666763261	4.486670978	4.459585989	4.484613364	4.451102375	4.74219503	4.596269434	4.631202563	4.186782487	4.842986153	4.596269434	4.637825104	4.567180705	4.608805211	-0.219193115
4.515052551	4.522996982	4.464965434	4.096541598	4.522996982	4.468105154	4.446985045	4.489811433	4.475393058	4.727676308	4.582769187	4.606220848	4.172206362	4.736435488	4.548283011	4.621555212	4.552950464	4.596237404	-0.192879779
4.518244878	4.492112738	4.462136333	4.020886365	4.61823385	4.474649531	4.460035492	4.488031099	4.476719925	4.724169962	4.621979021	4.624086503	4.190871482	4.783336939	4.576663824	4.624086503	4.531509427	4.593084555	-0.165103089
4.529624868	4.525687855	4.478228167	4.041781321	4.660204955	4.457328765	4.434903906	4.476157773	4.486467142	4.766190789	4.619192993	4.650161832	4.222367248	4.769929111	4.557686747	4.648056568	4.57597297	4.628907047	-0.188618098
4.543648992	4.521132133	4.494035643	4.174309485	4.66476089	4.482782328	4.463041427	4.473479935	4.475554624	4.775163101	4.633224879	4.641901723	4.253567655	4.760883944	4.587534481	4.645136227	4.574912397	4.621169939	-0.207600966
4.526148295	4.524177851	4.492110976	4.169192097	4.632492579	4.477751755	4.468410742	4.467367445	4.455818761	4.783481302	4.678014859	4.647905058	4.264039062	4.829134315	4.606673591	4.658762928	4.57547522	4.635823637	-0.225369026
4.539859926	4.513217995	4.516213504	4.111246776	4.682116531	4.477590817	4.455588882	4.458761809	4.447078192	4.738568625	4.618838169	4.605592942	4.169668626	4.826957133	4.577422065	4.617741076	4.542534806	4.605592942	-0.197735463
4.542255418	4.505490225	4.50751247	4.08677989	4.718051667	4.488133995	4.490191609	4.506501859	4.454623006	4.729439377	4.597142299	4.609131543	4.071217879	4.797214729	4.563694364	4.603699699	4.529088835	4.602609781	-0.171694782
4.53247024	4.49226382	4.530497853	4.162334236	4.695727813	4.475717423	4.484024844	4.482990183	4.474674127	4.739663302	4.606539601	4.614119497	4.032141174	4.805034018	4.576752512	4.611959669	4.541421202	4.615197664	-0.172339583
4.556491899	4.52530434	4.526359749	4.159689265	4.756231669	4.518948386	4.53476316	4.562614367	4.521071529	4.738724891	4.610330728	4.589621541	3.964585786	4.800353585	4.578547231	4.598393527	4.52713671	4.609251397	-0.106371916
4.623601734	4.588119046	4.61760771	4.171758888	4.924148902	4.586052929	4.586052929	4.591210238	4.557734309	4.732502635	4.629381046	4.589180086	3.954176299	4.80117525	4.569022629	4.606762957	4.532152093	4.589180086	-0.072711133
4.612111518	4.58189774	4.550742572	4.157856246	4.89531931	4.563321354	4.554953105	4.58189774	4.521848106	4.729451974	4.645729635	4.62854339	3.989178279	4.818420299	4.591011391	4.619838221	4.53669417	4.587631107	-0.104526086
